name,event,channel,start time,end time,1,2,3,4,5,6,7,8,9,10,11,12,13
002-SART-August2017-JW,target correct,A-DC4,163941,165443,1800.3,1810.6,1822.9,1821.7,1801.7,1808.5,1808.5,1809.2,1820.6,1809.4,1806.5,1810,1810
002-SART-August2017-JW,target correct,A-DC4,214675,216177,1813.4,1801.6,1781.1,1794.1,1800.5,1809.1,1783.5,1783.5,1769.1,1793.5,1799.7,1804.3,1804.3
002-SART-August2017-JW,target correct,A-DC4,218014,219531,1821.6,1831,1825.6,1821.3,1813.5,1823,1834.6,1834.6,1815.1,1812.4,1813.1,1818.3,1818.3
002-SART-August2017-JW,target correct,A-DC4,288233,289751,1734.9,1737.3,1743.2,1725.2,1719.8,1731.4,1745.8,1748,1738.5,1742.8,1752.3,1752.3,0
002-SART-August2017-JW,target correct,A-DC4,299811,301330,1818.1,1795.5,1800.3,1802.7,1821.6,1802.8,1789,1789,1804.9,1807.5,1807,1795.2,1795.2
002-SART-August2017-JW,target correct,A-DC4,357569,359105,1684.9,1662.6,1665.6,1671.7,1675,1674.9,1664.2,1664.2,1665.1,1675.7,1685.4,1673.4,1658.7
002-SART-August2017-JW,target correct,A-DC4,427940,429475,1750.9,1760.7,1742.4,1736.6,1738.4,1755.7,1736.1,1736.1,1738.4,1734,1751.1,1760.1,1748.7
002-SART-August2017-JW,target correct,A-DC4,492436,493971,1745.3,1732.6,1726,1721.5,1722,1718.8,1718.8,1702.5,1703.5,1709.1,1717.3,1697.4,1697.4
002-SART-August2017-JW,target correct,A-DC4,507287,508786,1679,1680.7,1696.7,1678.8,1667.7,1673.6,1673.6,1678.7,1690.5,1674.2,1667.6,1670.4,1670.4
002-SART-August2017-JW,target correct,A-DC4,585729,587247,1653,1658.6,1665.5,1662.3,1655.1,1651.8,1651.8,1657.6,1676.4,1653.9,1651.7,1651.7,0
002-SART-August2017-JW,target correct,A-DC4,620032,621549,1705.9,1707.6,1711.8,1727.6,1737.5,1712.7,1726.3,1726.3,1727.8,1744.4,1743.7,1731.3,1731.3
002-SART-August2017-JW,target correct,A-DC4,654451,655966,1767.1,1763.3,1778.8,1782.5,1766.4,1758.8,1777.2,1777.2,1778.5,1761.7,1765.5,1777.3,1777.3
002-SART-August2017-JW,target correct,A-DC4,828925,830441,1780.1,1776.2,1745.8,1748.8,1739.9,1750.1,1736.3,1736.3,1724.4,1725.2,1726,1730.9,1730.9
002-SART-August2017-JW,target correct,A-DC4,847125,848659,1751.8,1744.6,1738.2,1747.9,1773.9,1747.3,1743,1743,1751,1760.8,1764.6,1741.5,1741.5
002-SART-August2017-JW,target correct,A-DC4,853724,855233,1767.2,1773.5,1758.4,1748.1,1746.8,1754.7,1770.2,1770.2,1748.5,1745.7,1740.6,1747.3,1747.3
002-SART-August2017-JW,target correct,A-DC4,886664,888167,1740.8,1743.6,1745.2,1743.8,1730,1731.4,1719,1719,1727.1,1739.7,1723.3,1713.1,1713.1
002-SART-August2017-JW,target correct,A-DC4,921148,922668,1700.3,1720.8,1701.4,1691.8,1696.4,1700.8,1700.8,1718.5,1695.7,1684.2,1684.1,1697.1,1697.1
002-SART-August2017-JW,target correct,A-DC4,949193,950696,1688.3,1680.9,1677.7,1693.1,1693.2,1679.2,1679.2,1676.1,1670.7,1690.5,1688.9,1665.2,1665.2
002-SART-August2017-JW,target correct,A-DC4,1098293,1099810,1653.8,1631,1620.9,1629.9,1625.2,1639.4,1618.1,1606.8,1610.3,1617.6,1631,1631,0
002-SART-August2017-JW,target correct,A-DC4,1219113,1220630,1589,1592.4,1599.4,1614.4,1609.3,1595.2,1595.2,1591.5,1609.7,1610.3,1606.8,1588.5,1588.5
002-SART-August2017-JW,target correct,A-DC4,1282778,1284294,1775.9,1785.8,1785.8,1775.2,1770.6,1776.3,1785.8,1785.8,1778.7,1773,1780.2,1778.5,1778.5
002-SART-August2017-JW,target correct,A-DC4,1302548,1304080,1703.7,1705.5,1717.9,1728.4,1708.7,1717.4,1720.2,1720.2,1719.8,1737,1722.5,1716.1,1716.1
002-SART-August2017-JW,target correct,A-DC4,1382893,1384412,1646.2,1634.2,1626.6,1634.1,1631.8,1648,1648,1626.5,1625,1636.5,1640.7,1650.5,1650.5
002-SART-August2017-JW,target correct,A-DC4,1465158,1466678,1631.9,1635.1,1634.1,1648,1653.3,1633.8,1633.8,1635.1,1631.4,1646.2,1653.5,1654.3,1654.3
002-SART-August2017-JW,target correct,A-DC4,1473367,1474886,1620.5,1618.8,1635.9,1635.3,1626.9,1617.3,1624.8,1624.8,1633.7,1646,1640.5,1630.2,1630.2
002-SART-August2017-JW,target correct,A-DC4,1489800,1491302,1724.5,1733.4,1727.5,1726.4,1715.6,1729.5,1729.5,1743.1,1732.6,1718.4,1720.1,1715.9,1715.9
002-SART-August2017-JW,target correct,A-DC4,1539088,1540601,1626.5,1628.2,1615.2,1614.4,1611.9,1617.6,1617.6,1628.7,1618.6,1615.4,1620.7,1623.8,1623.8
002-SART-August2017-JW,target correct,A-DC4,1570099,1571616,1660,1655,1665.9,1667.6,1670.7,1648.1,1648.4,1648.4,1652.7,1665,1660.7,1646.2,1644.4
002-SART-August2017-JW,target correct,A-DC4,1601128,1602646,1607.8,1609.3,1616.2,1628.7,1604.2,1591.9,1591.9,1606.9,1613.9,1623.7,1598.1,1592.4,1592.4
002-SART-August2017-JW,target correct,A-DC4,1614357,1615859,1648.9,1656.8,1657.6,1654.4,1656.3,1663.4,1673.1,1673.1,1649.3,1655.5,1665.2,1667.5,1669.7
002-SART-August2017-JW,target correct,A-DC4,1694156,1695689,1626.9,1629.8,1632.4,1626,1608.4,1601.1,1609.1,1609.1,1613.9,1603.6,1607.2,1609.1,1609.1
002-SART-August2017-JW,target correct,A-DC4,1771481,1772999,1671.2,1673.8,1687.4,1695.7,1680,1677,1676.8,1676.8,1708.8,1699.5,1683.3,1685.3,1685.3
002-SART-August2017-JW,target correct,A-DC4,1831725,1833227,1661,1629,1622.2,1619.7,1633.4,1638.3,1638.3,1639.6,1642.2,1637.3,1636,1659,1659
002-SART-August2017-JW,target correct,A-DC4,1843321,1844871,1708.8,1703,1692.8,1683.5,1695.9,1707.2,1706.8,1706.8,1682.1,1684.8,1688,1690.2,1690.2
002-SART-August2017-JW,target correct,A-DC4,1864691,1866209,1591.2,1602.5,1614.7,1592,1600,1592.7,1592.7,1614.3,1598.9,1591.1,1587.8,1591.6,1591.6
002-SART-August2017-JW,target correct,A-DC4,1923616,1925135,1690.3,1694.1,1703.4,1710.1,1695.8,1689.9,1698.3,1698.3,1698.9,1712.3,1704.2,1694.5,1694.5
002-SART-August2017-JW,target correct,A-DC4,1983994,1985512,1745.4,1755.1,1768.2,1754.7,1754,1749,1758.8,1758.8,1771.8,1761.5,1753.8,1759.9,1762.6
002-SART-August2017-JW,target incorrect,A-DC4,75736,77237,1812.7,1824.7,1834.2,1842.2,1815.7,1818.7,1818.7,1833.2,1843.6,1812.4,1814.9,1823.5,1823.5
002-SART-August2017-JW,target incorrect,A-DC4,167279,168796,1819,1825.4,1826,1842.4,1832.1,1835.6,1835.2,1835.2,1844.4,1854.2,1833.6,1839.6,1839.6
002-SART-August2017-JW,target incorrect,A-DC4,441201,442721,1782.6,1770.2,1756.6,1756.2,1768.4,1780.6,1767.9,1767.9,1762,1770.1,1761.3,1780.6,1758.5
002-SART-August2017-JW,target incorrect,A-DC4,461038,462573,1766.6,1779.1,1769.4,1763.3,1756.2,1765.2,1781.1,1781.1,1753.2,1744.4,1749.3,1755.9,1768.5
002-SART-August2017-JW,target incorrect,A-DC4,489049,490570,1668.2,1672,1676.3,1693.6,1676.2,1666.5,1668.2,1668.2,1680.4,1690,1680.6,1674.9,1684.2
002-SART-August2017-JW,target incorrect,A-DC4,548193,549711,1680.3,1655.9,1652.1,1669.5,1671.5,1664.2,1664.2,1661.2,1658,1667.8,1679,1652.4,1652.4
002-SART-August2017-JW,target incorrect,A-DC4,883310,884828,1789.5,1772.4,1773.9,1772.5,1788.7,1788,1788,1772.3,1767.9,1775.6,1781.7,1788.4,1788.4
002-SART-August2017-JW,target incorrect,A-DC4,931142,932643,1627.6,1638.4,1645.6,1652.6,1656.9,1644.3,1644.3,1640.9,1648.3,1661.5,1665.9,1644.9,1644.9
002-SART-August2017-JW,target incorrect,A-DC4,970532,972055,1648.1,1649.7,1652,1669.2,1649.1,1640.8,1648.3,1648.3,1653.3,1666.6,1646.3,1643.6,1643.6
002-SART-August2017-JW,target incorrect,A-DC4,1073600,1075120,1689.8,1706.8,1698.1,1694.2,1686.6,1701.4,1718.1,1718.1,1705.3,1699.8,1702.8,1707.3,1728.9
002-SART-August2017-JW,target incorrect,A-DC4,1080175,1081691,1669.2,1667.8,1681.8,1694.5,1678.2,1672.1,1672.1,1677.2,1690,1695.6,1681.4,1683.6,1683.6
002-SART-August2017-JW,target incorrect,A-DC4,1168464,1169997,1656.9,1657.6,1667,1675,1655.5,1655,1655,1655.3,1660.3,1668.3,1662.9,1653.5,1653.5
002-SART-August2017-JW,target incorrect,A-DC4,1379524,1381061,1668.4,1653.3,1656,1670.1,1678.5,1689.7,1679.8,1679.8,1672.8,1674.2,1685.2,1676.5,1676.5
002-SART-August2017-JW,target incorrect,A-DC4,1386281,1387798,1648.9,1658.2,1662.6,1679.1,1660,1651.3,1661.8,1661.8,1670,1688.6,1660.3,1663.6,1663.6
002-SART-August2017-JW,target incorrect,A-DC4,1442118,1443639,1618.6,1631.4,1637.5,1626.3,1619.3,1616.6,1616.6,1626.2,1637.5,1645.8,1622.5,1627.3,1627.3
002-SART-August2017-JW,target incorrect,A-DC4,1532510,1534027,1618.8,1627,1635.8,1616.3,1616.1,1613.3,1613.3,1624.9,1635.7,1624.1,1614.1,1624,1624
002-SART-August2017-JW,target incorrect,A-DC4,1753264,1754783,1749.3,1745.6,1729.2,1731.3,1741.9,1745.9,1727.1,1727.1,1719.6,1721.8,1732.9,1708.5,1705.7
002-SART-August2017-JW,target incorrect,A-DC4,1763275,1764791,1676.6,1690.9,1689.5,1694.6,1671.3,1670.1,1670.1,1669.6,1682.3,1664.3,1655.5,1647.8,1647.8
002-SART-August2017-JW,target incorrect,A-DC4,1886046,1887564,1690.4,1689,1673.5,1664.8,1678.1,1682.3,1682.3,1661.5,1658.9,1658.2,1670.8,1659.5,1659.5
003-SART-August2017-CZ,target correct,A-DC1,62043,63562,17630,17588,17550,17509,17522,17524,17532,17532,17505,17464,17472,17463,17463
003-SART-August2017-CZ,target correct,A-DC1,83350,84882,17465,17492,17528,17542,17486,17462,17462,17475,17491,17536,17527,17521,17521
003-SART-August2017-CZ,target correct,A-DC1,96731,98247,17586,17509,17493,17498,17504,17445,17445,17397,17391,17376,17411,17404,17404
003-SART-August2017-CZ,target correct,A-DC1,100214,101733,17291,17305,17315,17358,17350,17337,17337,17332,17359,17381,17418,17440,17440
003-SART-August2017-CZ,target correct,A-DC1,108473,110007,17455,17439,17487,17479,17443,17408,17400,17400,17437,17462,17439,17423,17423
003-SART-August2017-CZ,target correct,A-DC1,167164,168683,17396,17362,17357,17378,17393,17409,17372,17372,17324,17327,17352,17376,17376
003-SART-August2017-CZ,target correct,A-DC1,209824,211342,17351,17381,17400,17329,17308,17293,17293,17321,17343,17360,17307,17281,17281
003-SART-August2017-CZ,target correct,A-DC1,240989,242508,17527,17519,17521,17523,17560,17539,17539,17478,17452,17441,17431,17452,17452
003-SART-August2017-CZ,target correct,A-DC1,249198,250699,17286,17284,17315,17294,17248,17277,17277,17284,17291,17336,17350,17319,17319
003-SART-August2017-CZ,target correct,A-DC1,409275,410795,17300,17277,17282,17309,17329,17263,17252,17252,17244,17259,17285,17324,17324
003-SART-August2017-CZ,target correct,A-DC1,456571,458089,17462,17490,17533,17510,17464,17454,17452,17452,17455,17487,17475,17436,17417
003-SART-August2017-CZ,target correct,A-DC1,569217,570734,17172,17188,17238,17240,17218,17209,17220,17220,17263,17285,17266,17259,17273
003-SART-August2017-CZ,target correct,A-DC1,577558,579062,16398,16398,16435,16504,16480,16419,16419,16362,16363,16391,16446,16519,16519
003-SART-August2017-CZ,target correct,A-DC1,597413,598929,16991,17011,17002,17005,17027,17053,17053,17087,17149,17167,17158,17171,17171
003-SART-August2017-CZ,target correct,A-DC1,600783,602316,17347,17267,17190,17125,17098,17096,17021,17021,16896,16846,16791,16824,16824
003-SART-August2017-CZ,target correct,A-DC1,620484,622004,17428,17425,17433,17482,17533,17506,17517,17517,17535,17534,17572,17570,17570
003-SART-August2017-CZ,target correct,A-DC1,669366,670885,17487,17481,17479,17509,17522,17510,17497,17497,17457,17474,17491,17524,17524
003-SART-August2017-CZ,target correct,A-DC1,744608,746111,17384,17384,17359,17365,17411,17417,17417,17418,17398,17379,17390,17412,17412
003-SART-August2017-CZ,target correct,A-DC1,752834,754353,17447,17466,17503,17527,17555,17527,17506,17506,17472,17468,17500,17508,17475
003-SART-August2017-CZ,target correct,A-DC1,827910,829428,17419,17435,17455,17477,17468,17478,17475,17475,17470,17510,17533,17508,17508
003-SART-August2017-CZ,target correct,A-DC1,831279,832797,17449,17444,17473,17490,17455,17412,17376,17399,17422,17422,17380,17380,0
003-SART-August2017-CZ,target correct,A-DC1,899730,901234,17355,17374,17376,17351,17321,17332,17332,17369,17365,17356,17352,17374,17374
003-SART-August2017-CZ,target correct,A-DC1,916216,917748,17380,17399,17417,17434,17454,17431,17431,17411,17419,17416,17443,17470,17470
003-SART-August2017-CZ,target correct,A-DC1,942558,944076,17336,17357,17364,17393,17391,17399,17394,17394,17429,17462,17477,17460,17451
003-SART-August2017-CZ,target correct,A-DC1,945910,947411,17383,17383,17419,17406,17389,17369,17369,17365,17382,17412,17398,17375,17375
003-SART-August2017-CZ,target correct,A-DC1,973771,975274,17393,17393,17376,17405,17415,17429,17384,17384,17374,17361,17379,17390,17390
003-SART-August2017-CZ,target correct,A-DC1,993391,994909,17138,17150,17182,17207,17238,17194,17194,17205,17160,17190,17219,17273,17273
003-SART-August2017-CZ,target correct,A-DC1,1110993,1112509,17337,17360,17396,17406,17400,17375,17375,17367,17375,17379,17391,17360,17360
003-SART-August2017-CZ,target correct,A-DC1,1117565,1119084,17311,17337,17336,17315,17296,17290,17315,17315,17349,17349,17299,17313,17313
003-SART-August2017-CZ,target correct,A-DC1,1203935,1205437,17242,17208,17208,17221,17255,17226,17194,17194,17181,17187,17223,17199,17199
003-SART-August2017-CZ,target correct,A-DC1,1231780,1233314,17287,17283,17290,17306,17345,17315,17315,17300,17265,17294,17306,17313,17313
003-SART-August2017-CZ,target correct,A-DC1,1256286,1257805,17196,17209,17224,17233,17197,17175,17175,17152,17142,17177,17175,17137,17137
003-SART-August2017-CZ,target correct,A-DC1,1274339,1275874,17206,17191,17239,17243,17206,17181,17181,17170,17179,17185,17179,17125,17125
003-SART-August2017-CZ,target correct,A-DC1,1294193,1295710,17334,17313,17272,17260,17239,17272,17272,17281,17234,17217,17186,17182,17182
003-SART-August2017-CZ,target correct,A-DC1,1307355,1308873,17356,17408,17377,17340,17335,17342,17372,17372,17393,17383,17372,17339,17361
003-SART-August2017-CZ,target correct,A-DC1,1413795,1415313,17197,17220,17256,17243,17218,17209,17204,17217,17241,17268,17319,17319,0
003-SART-August2017-CZ,target correct,A-DC1,1420402,1421920,17127,17081,17075,17075,17070,17094,17094,17128,17153,17172,17136,17101,17101
003-SART-August2017-CZ,target correct,A-DC1,1443374,1444894,17229,17177,17168,17142,17175,17176,17176,17194,17141,17102,17104,17098,17098
003-SART-August2017-CZ,target correct,A-DC1,1458191,1459742,17187,17184,17164,17198,17234,17226,17224,17224,17183,17160,17177,17216,17225
003-SART-August2017-CZ,target correct,A-DC1,1513644,1515146,17104,17141,17189,17147,17123,17124,17124,17133,17151,17174,17155,17123,17123
003-SART-August2017-CZ,target correct,A-DC1,1554493,1556019,17093,17122,17097,17074,17057,17057,17057,17083,17077,17084,17042,17032,17032
003-SART-August2017-CZ,target correct,A-DC1,1570978,1572503,17098,17112,17146,17133,17087,17071,17107,17107,17113,17143,17109,17084,17084
003-SART-August2017-CZ,target correct,A-DC1,1608490,1610024,17090,17106,17105,17124,17122,17103,17103,17098,17099,17107,17116,17092,17092
003-SART-August2017-CZ,target correct,A-DC1,1690287,1691789,16784,16827,16820,16771,16747,16739,16739,16754,16805,16822,16802,16787,16787
003-SART-August2017-CZ,target correct,A-DC1,1762192,1763694,16946,16983,16969,16963,16941,16960,16976,16976,16999,16999,16964,16948,16948
003-SART-August2017-CZ,target correct,A-DC1,1804669,1806186,16838,16876,16902,16844,16837,16832,16832,16855,16868,16902,16870,16851,16851
003-SART-August2017-CZ,target correct,A-DC1,1821088,1822602,16825,16818,16819,16845,16845,16839,16796,16796,16824,16843,16881,16915,16915
003-SART-August2017-CZ,target correct,A-DC1,1848963,1850497,16862,16842,16826,16801,16805,16839,16849,16849,16839,16825,16804,16824,16842
003-SART-August2017-CZ,target correct,A-DC1,1897944,1899464,16912,16896,16874,16843,16869,16870,16896,16896,16860,16832,16835,16864,16864
003-SART-August2017-CZ,target correct,A-DC1,1922485,1923991,17063,17015,16982,16931,16934,16948,16930,16930,16916,16879,16875,16893,16893
003-SART-August2017-CZ,target correct,A-DC1,1956821,1958340,16824,16845,16899,16890,16827,16833,16833,16834,16849,16881,16868,16844,16844
003-SART-August2017-CZ,target correct,A-DC1,1971617,1973137,16709,16669,16679,16685,16714,16695,16695,16666,16624,16632,16657,16702,16702
003-SART-August2017-CZ,target correct,A-DC1,1993006,1994526,16916,16881,16874,16875,16864,16825,16775,16775,16754,16771,16767,16754,16717
003-SART-August2017-CZ,target correct,A-DC1,2024104,2025605,16613,16628,16669,16667,16639,16630,16644,16644,16667,16702,16718,16698,16698
003-SART-August2017-CZ,target incorrect,A-DC1,335566,337086,17407,17386,17379,17373,17382,17412,17412,17429,17257,17182,17559,17663,17663
003-SART-August2017-CZ,target incorrect,A-DC1,546044,547545,17415,17392,17388,17442,17464,17438,17426,17426,17388,17589,17667,17665,17665
003-SART-August2017-CZ,target incorrect,A-DC1,572573,574105,17209,17196,17200,17143,17061,16990,16990,16923,16906,16954,16937,16921,16921
003-SART-August2017-CZ,target incorrect,A-DC1,1374271,1375773,17234,17257,17229,17228,17213,17227,17227,17222,17572,17376,17215,17251,17251
003-SART-August2017-CZ,target incorrect,A-DC1,1644558,1646076,17035,17066,17043,17032,17033,17052,17093,17093,17140,17052,17078,17099,17099
003-SART-August2017-CZ,target correct,A-DC2,62043,63562,2996.1001,2984.6001,2977.2,2983.6001,2988.1001,2995.7,2986.8999,2986.8999,2971.8999,2964.7,2959.7,2970.6001,2970.6001
003-SART-August2017-CZ,target correct,A-DC2,83350,84882,2978.7,2987.8999,2993.3999,2996.2,2986.3,2980.8999,2980.8999,2986.2,2978,2991.2,2987.7,2979.5,2979.5
003-SART-August2017-CZ,target correct,A-DC2,96731,98247,3014.8,3003.3999,2998.6001,2998.8,3003.2,2980.1001,2980.1001,2966.7,2969.2,2966.3,2978.7,2960.3999,2960.3999
003-SART-August2017-CZ,target correct,A-DC2,100214,101733,2931.2,2934.3,2937.6001,2950.2,2937.6001,2937.7,2937.7,2932.6001,2943.7,2948.8,2967.5,2954.8999,2954.8999
003-SART-August2017-CZ,target correct,A-DC2,108473,110007,2959.8,2963.2,2978,2964.8,2953.6001,2948.5,2960.8999,2960.8999,2966.5,2971.6001,2957.2,2952.3,2952.3
003-SART-August2017-CZ,target correct,A-DC2,167164,168683,2934.7,2935.3999,2940.8,2948.6001,2958.3999,2949.2,2935.6001,2935.6001,2931.6001,2930,2941.3,2952.3,2952.3
003-SART-August2017-CZ,target correct,A-DC2,209824,211342,2993.7,3006.5,3003.2,2984,2971.3999,2985,2985,2993.8,3000.6001,2992.5,2966,2970.6001,2970.6001
003-SART-August2017-CZ,target correct,A-DC2,240989,242508,3036.3,3029.6001,3037.7,3047.5,3057.8999,3033.8,3033.8,3020.6001,3009.2,3010.2,3007.5,3010.8999,3010.8999
003-SART-August2017-CZ,target correct,A-DC2,249198,250699,2966,2970,2978.7,2957.2,2960,2960.3,2960.3,2964,2968.3,2980.3,2958.8,2949.3,2949.3
003-SART-August2017-CZ,target correct,A-DC2,409275,410795,2926.2,2930.2,2934.3999,2937.3,2933,2915.1001,2914,2914,2906.3999,2918.3999,2921.3,2927.7,2927.7
003-SART-August2017-CZ,target correct,A-DC2,456571,458089,3024.5,3026.7,3037.8999,3023,3013.8999,3014.7,3012.3999,3012.3999,3015,3016.3999,2999.1001,2988.3,2992.8
003-SART-August2017-CZ,target correct,A-DC2,569217,570734,2830.5,2852.1001,2866,2856.6001,2856,2856.8,2860.3999,2860.3999,2872.2,2882.1001,2875,2869.3,2875.3999
003-SART-August2017-CZ,target correct,A-DC2,577558,579062,2598.5,2606.3,2624.8999,2646.2,2621.7,2597.3999,2597.3999,2588,2581.8,2596.6001,2612.8,2617.2,2617.2
003-SART-August2017-CZ,target correct,A-DC2,597413,598929,2779.5,2772.1001,2762.8,2771.3,2771.7,2780.8999,2780.8999,2794.6001,2805.8999,2794.3,2793.6001,2804.2,2804.2
003-SART-August2017-CZ,target correct,A-DC2,600783,602316,2866,2846,2823.1001,2812.8999,2816.8999,2795.7,2772.3999,2772.3999,2742.7,2723.2,2714.1001,2710.3,2710.3
003-SART-August2017-CZ,target correct,A-DC2,620484,622004,2941.3,2948.3,2950.6001,2957.6001,2949.6001,2933.6001,2929.1001,2929.1001,2934.3999,2943.3999,2959.3999,2944.3,2944.3
003-SART-August2017-CZ,target correct,A-DC2,669366,670885,2975.2,2972.2,2983.8,2985,3002.8999,2983.8,2982.8,2982.8,2969,2978,2990.2,2986.1001,2986.1001
003-SART-August2017-CZ,target correct,A-DC2,744608,746111,2981.6001,2972.5,2970,2978.3999,2984.3999,2989.3999,2989.3999,2977.1001,2973.2,2969.6001,2973.1001,2986.8999,2986.8999
003-SART-August2017-CZ,target correct,A-DC2,752834,754353,3057,3052.3,3056.5,3059.8,3061.8,3055.8999,3053.2,3053.2,3052.6001,3053.2,3060.7,3049.8999,3040.3
003-SART-August2017-CZ,target correct,A-DC2,827910,829428,3001.8999,3008.2,3019.3,3016,3014.3,3017.2,3021.8,3021.8,3026.6001,3036.3,3027.1001,3021.3999,3021.3999
003-SART-August2017-CZ,target correct,A-DC2,831279,832797,3010.6001,3018.8999,3017.8999,3016.3,2998.7,2984.5,2981.8,2989.7,2997.6001,2990.2,2969.8999,2969.8999,0
003-SART-August2017-CZ,target correct,A-DC2,899730,901234,2998,3000.8,2978.1001,2973.2,2982.7,2977.8,2977.8,2986.8999,2981.3999,2979.2,2976.3,2975.5,2975.5
003-SART-August2017-CZ,target correct,A-DC2,916216,917748,2982.7,2986.8,2991.2,3005,2997.8,2992.8,2992.8,2992.8,2995.5,2994.1001,3012.6001,3014.1001,3014.1001
003-SART-August2017-CZ,target correct,A-DC2,942558,944076,2989.2,3008.2,2999.7,3003,2992.3,2992.8999,2998.7,2998.7,3009.8999,3011.8999,3008.3999,3000.3999,3007
003-SART-August2017-CZ,target correct,A-DC2,945910,947411,3002.5,2994.3,2996.6001,2993,2991.8,2992.1001,2992.1001,2985.8,2997.8,2997.6001,2979.3,2977,2977
003-SART-August2017-CZ,target correct,A-DC2,973771,975274,3011.6001,2996.2,2984.2,2986.3999,2990.1001,2984.5,2971.7,2971.7,2970,2965,2969.3999,2986.3999,2986.3999
003-SART-August2017-CZ,target correct,A-DC2,993391,994909,2910.2,2916.8999,2922.5,2934,2933.2,2928.8,2928.8,2925.6001,2924.8,2925.1001,2944.5,2935.1001,2935.1001
003-SART-August2017-CZ,target correct,A-DC2,1110993,1112509,2865.5,2870.3,2879.3,2879.8,2870.8,2870.8,2870.8,2872.3999,2881.8999,2879.8999,2879.8999,2870.5,2870.5
003-SART-August2017-CZ,target correct,A-DC2,1117565,1119084,2871,2871.7,2858.8,2858.8,2847.8,2858.5,2863.7,2863.7,2871.1001,2861.5,2860.6001,2858,2858
003-SART-August2017-CZ,target correct,A-DC2,1203935,1205437,2828.3999,2826.3,2825.3,2834.6001,2840.1001,2822.3999,2818.3999,2818.3999,2822.8999,2830.8,2827.8,2824.3999,2824.3999
003-SART-August2017-CZ,target correct,A-DC2,1231780,1233314,2841.6001,2841.7,2846.7,2855.6001,2864.3999,2850.2,2850.2,2845.3999,2849.3,2848.8,2851.8999,2848.5,2848.5
003-SART-August2017-CZ,target correct,A-DC2,1256286,1257805,2874.6001,2863.8999,2874,2861.8,2852.6001,2844.8,2844.8,2846.2,2853.2,2846.5,2841.6001,2824.7,2824.7
003-SART-August2017-CZ,target correct,A-DC2,1274339,1275874,2854.3,2859.3999,2858.3,2865.1001,2849.7,2839.8999,2839.8999,2844.7,2841.6001,2849.5,2841.3999,2823.5,2823.5
003-SART-August2017-CZ,target correct,A-DC2,1294193,1295710,2856.6001,2843.7,2837.3999,2840.8,2833.6001,2838.1001,2838.1001,2846.3,2830.8999,2827.1001,2823.8999,2819.3,2819.3
003-SART-August2017-CZ,target correct,A-DC2,1307355,1308873,2887.1001,2896.5,2881,2877.7,2876.3999,2888.8,2889.8999,2889.8999,2887.2,2874.1001,2873.3,2874.1001,2878.7
003-SART-August2017-CZ,target correct,A-DC2,1413795,1415313,2861,2857.6001,2862.1001,2855.8,2848.1001,2843.8,2840.7,2847.3,2851.8999,2865.6001,2875,2875,0
003-SART-August2017-CZ,target correct,A-DC2,1420402,1421920,2808.8,2801.8999,2793.8,2798,2800,2808.2,2808.2,2815.2,2825.6001,2818.2,2816.2,2812.2,2812.2
003-SART-August2017-CZ,target correct,A-DC2,1443374,1444894,2802.8,2803.8,2793.2,2789.7,2800,2805.8,2805.8,2799.6001,2774.1001,2772,2778.7,2782.3999,2782.3999
003-SART-August2017-CZ,target correct,A-DC2,1458191,1459742,2765.2,2770,2776.2,2782.8999,2797.2,2789.8999,2779.3,2779.3,2783.3,2779.7,2785.6001,2785,2798
003-SART-August2017-CZ,target correct,A-DC2,1513644,1515146,2813.3999,2820,2827,2815.7,2812.8999,2816,2816,2821.8,2829.2,2836.1001,2825.8,2816.5,2816.5
003-SART-August2017-CZ,target correct,A-DC2,1554493,1556019,2807.1001,2813.3999,2800.3,2801.6001,2800.8999,2799.7,2799.7,2805.5,2806.6001,2791.1001,2783.2,2795.8,2795.8
003-SART-August2017-CZ,target correct,A-DC2,1570978,1572503,2777.2,2783.6001,2787.3999,2780.2,2779.3999,2773.8999,2771.3,2771.3,2780.5,2779.3999,2774.6001,2767.8,2767.8
003-SART-August2017-CZ,target correct,A-DC2,1608490,1610024,2775.3999,2782.2,2798.8999,2805.8999,2798.3999,2793.3,2793.3,2790.6001,2797.3999,2799.6001,2799.3999,2790.5,2790.5
003-SART-August2017-CZ,target correct,A-DC2,1690287,1691789,2769,2776.8999,2773.1001,2755.6001,2754.3,2749.8999,2749.8999,2757.5,2774.5,2771,2753.8,2747.8,2747.8
003-SART-August2017-CZ,target correct,A-DC2,1762192,1763694,2832.3,2845.1001,2831,2830.1001,2826.3999,2835.2,2844.8,2844.8,2846.8999,2831.8999,2822.8999,2819.8999,2819.8999
003-SART-August2017-CZ,target correct,A-DC2,1804669,1806186,2808.7,2823.5,2819.7,2806,2807.1001,2806.8999,2806.8999,2809.3999,2820.3999,2824.1001,2817.3,2810.3999,2810.3999
003-SART-August2017-CZ,target correct,A-DC2,1821088,1822602,2791.3999,2796.3,2796.8999,2807.1001,2798.7,2784.7,2792.2,2792.2,2801.5,2799.1001,2811.8,2819,2819
003-SART-August2017-CZ,target correct,A-DC2,1848963,1850497,2815.3999,2814.8999,2803.5,2804,2810.8,2814.6001,2830.3999,2830.3999,2805.8,2808.2,2805.1001,2810.8999,2814.2
